current_severity,monthly_rainfall_mm,vehicles_per_hour,road_age_years,drainage_condition,construction_quality,temperature_range,crack_intensity,severity_30d,severity_60d,severity_90d,weekly_growth_rate,will_worsen,road_type,rainfall_season
2.0,58.98255234100449,524,6,0,0,6.420324158051503,2.0,2.1866397134847992,2.390696618294443,2.6137960842282197,0.021035922033711765,0,arterial,dry
4.0,9.814772360187089,408,7,0,1,10.684986463557351,1.0,4.290837245714968,4.602821067303704,4.9374890177370645,0.016511926395429297,0,arterial,dry
1.0,92.04026624149381,246,1,1,1,8.168618982965215,4.0,1.0879827793823011,1.183706528232437,1.2878523185593012,0.019870754634301463,0,collector,pre_monsoon
3.0,50.38749571456877,446,6,0,0,11.40140442684515,3.0,3.1493514211715996,3.306138124678524,3.470730267181973,0.011400823434643576,0,collector,dry
3.0,305.169703265336,543,4,0,2,9.540614982562852,4.0,3.869553362146762,4.991147740833771,5.0,0.06118858549223196,1,local,monsoon
2.0,26.629604788719053,238,3,1,0,14.095405062820241,6.0,2.10164455678206,2.2084549215258304,2.3206936323616567,0.011634185419753635,0,local,dry
2.0,67.3163701003991,417,4,1,2,12.244775122286171,1.0,2.167618501732594,2.349284984526728,2.5461767991513535,0.01895655112864525,0,collector,post_monsoon
3.0,49.14026343367062,576,5,1,1,14.237471681286241,2.0,3.221112021477107,3.4585208849681113,3.713427733033474,0.016731784840261762,0,collector,dry
2.0,76.06095111115556,657,5,2,2,14.211923616372806,3.0,2.391129445638306,2.858750012899277,3.417820666781174,0.04255839120363022,1,collector,post_monsoon
3.0,86.04417224710775,442,7,1,1,11.101634781417852,0.0,3.3722124758675553,3.790605660798929,4.26090923348011,0.02766569114047019,1,collector,post_monsoon
4.0,245.42770483621192,339,4,0,1,11.408318275393398,3.0,4.232395463242535,4.478292839318998,4.738476574051314,0.013264416262978503,0,local,monsoon
4.0,183.85536362285592,523,9,2,0,14.508022441606807,2.0,4.885776117916751,5.0,5.0,0.04778095420531357,1,collector,monsoon
2.0,119.28468695591651,458,9,1,1,24.229694653370622,4.0,2.1912033805317583,2.400686127426903,2.630195779006763,0.02153275151780832,0,highway,pre_monsoon
1.0,305.44001231437267,206,9,1,0,7.054344265322087,4.0,1.2390288627205543,1.5351925226545902,1.9021478454018157,0.05128144383771083,0,local,monsoon
2.0,40.04777274257288,409,10,0,0,12.208757439947298,2.0,2.165984691278023,2.3457448414253763,2.5404237080858794,0.01877729385301675,0,arterial,dry
2.0,62.222263703277505,382,4,0,0,6.0214582638798015,2.0,2.1381203037762897,2.2857792167102065,2.443635476598978,0.015704008619015213,0,arterial,dry
3.0,211.54462104911255,504,5,0,1,11.895438252210443,1.0,3.46776862390914,4.008473076322896,4.633485721285695,0.03438782517702815,1,collector,monsoon
3.0,131.64822764779302,353,7,2,1,8.62969548172813,0.0,3.453347108381543,3.975202083655722,4.575917540274924,0.033382481699425634,1,collector,pre_monsoon
1.0,316.807253823621,390,5,2,0,11.400467944739198,0.0,1.264994978141205,1.600212294722468,2.024260516783736,0.05638133790928166,1,collector,monsoon
1.0,58.288452063880584,463,2,0,0,12.776551669739293,0.0,1.040498656740824,1.082637454679459,1.126482817331282,0.009306388662188305,0,arterial,dry
2.0,94.64884464851173,627,4,0,1,9.553044437880192,0.0,2.2899821918394876,2.622009219470992,3.0021772097137633,0.03209694415300792,1,highway,pre_monsoon
3.0,23.229824379466027,518,13,0,0,3.081206619063087,1.0,3.2822183621829693,3.59098579235035,3.9287998353301585,0.021199947368052426,0,arterial,dry
2.0,35.30107843383943,1032,4,1,1,19.127678385764035,2.0,2.2038199370888676,2.42841115755519,2.6758904622345914,0.022902153195826374,0,local,dry
3.0,87.38412676882996,247,3,0,0,16.19638489899655,3.0,3.207264504016251,3.4288485329075353,3.6657413964141785,0.015710219388258794,0,arterial,dry
2.0,36.077971561886024,682,4,0,0,11.347203855445676,0.0,2.172474472536023,2.3598226669103357,2.5633272517872916,0.01948872438658005,0,collector,dry
4.0,38.17325585484147,484,9,1,0,7.526335008947192,2.0,4.379494701477899,4.794993460068249,5.0,0.021374325208271917,1,collector,dry
4.0,71.72941193189489,221,8,0,0,12.425122951415139,3.0,4.421099051905063,4.886529206688963,5.0,0.02363012667201273,1,collector,post_monsoon
2.0,54.65393354220211,424,9,0,0,13.804944125207042,3.0,2.1276416426086358,2.263429479681187,2.407883408038846,0.01454032452003985,0,collector,dry
2.0,290.15782801158423,197,17,1,2,15.850059078798044,4.0,2.3190775852690244,2.6890604232486046,3.1180698764949373,0.035141926618146226,1,collector,monsoon
3.0,57.465212425603845,516,10,1,1,16.31111082200393,3.0,3.310183653555084,3.652438606754428,4.03008085723067,0.023223552527442556,1,collector,dry
2.0,96.54848960176999,439,10,2,0,17.25338152655923,2.0,2.2940365828094125,2.631301921633943,3.018151434322486,0.03252302916240586,1,collector,post_monsoon
3.0,146.43040041495607,362,18,0,1,3.2957015525251023,2.0,3.3723726484522514,3.7909657600096187,4.261516413425147,0.027677080360647036,1,local,pre_monsoon
4.0,57.43730425869459,287,8,2,0,10.47678392989428,2.0,4.427545119727707,4.900788946806159,5.0,0.023978176865366577,1,local,dry
3.0,290.1874323595083,703,5,1,1,16.965504103058137,4.0,3.514379433644923,4.11695426787547,4.822846469426081,0.037615359712870854,1,local,monsoon
4.0,115.24076921870697,468,5,0,2,7.381841486810176,0.0,4.415595188255147,4.874370216635501,5.0,0.02333264198175333,1,arterial,pre_monsoon
2.0,466.3924680191301,541,11,0,1,18.096337885908365,2.0,2.589106755274147,3.351736895103111,4.33900231850653,0.062090011505087826,1,highway,monsoon
2.0,27.83588791982943,535,1,1,1,21.05188807569138,2.0,2.1759540093968877,2.367387925505195,2.5756636241504047,0.0198694915597093,0,highway,dry
4.0,105.53494209600996,521,1,1,0,17.956271597295803,2.0,4.378328035444743,4.792439096490355,5.0,0.021310831802364077,1,local,post_monsoon
2.0,141.95016979862734,434,3,2,1,15.307952035516074,2.0,2.19045053434157,2.3990367716986345,2.6274856892361744,0.02145084662345647,0,collector,pre_monsoon
3.0,35.06410000083791,803,10,0,0,9.76246886318576,1.0,3.317477054335419,3.668551335347336,4.05677829255545,0.023749156713588397,1,arterial,dry
2.0,450.6376068529439,947,9,1,1,13.40817401873936,2.0,2.8323236471803424,4.011028621188478,5.0,0.08457520755018451,1,local,monsoon
1.0,85.18989431699546,789,6,1,2,5.269526756396884,1.0,1.1863718574512871,1.407478184152417,1.6697925076550677,0.040682364597810855,0,local,pre_monsoon
5.0,97.67322462840423,504,11,2,1,8.09444667704122,0.0,5.0,5.0,5.0,0.033079055494554845,0,local,post_monsoon
2.0,107.19058885479713,490,9,1,2,8.445982587442648,2.0,2.3328892058242467,2.721186023325642,3.1741127504280984,0.03657714136446081,1,collector,pre_monsoon
5.0,335.67107247677774,718,8,0,0,12.309862869829736,0.0,5.0,5.0,5.0,0.04259427215323783,0,arterial,monsoon
5.0,47.19899216198419,348,6,2,1,10.039113672858544,3.0,5.0,5.0,5.0,0.025120121071644064,0,collector,dry
4.0,84.8651899615256,842,10,2,2,13.307999783100321,2.0,5.0,5.0,5.0,0.06140189748910787,1,local,post_monsoon
3.0,281.5333007508338,658,10,0,0,16.389134124386292,3.0,3.261156727902506,3.5450477346479268,3.853652090194209,0.01966715552816834,0,arterial,monsoon
3.0,49.79876418011937,444,5,0,2,8.451362285643691,1.0,3.222656016316009,3.4618372664992565,3.718770231463598,0.016845480377214977,0,collector,dry
4.0,47.18231783469741,556,10,2,0,12.743005464685256,3.0,4.424518353222402,4.894090664500469,5.0,0.023814797482983874,1,local,dry
2.0,32.93419644422658,625,4,0,2,9.920155050910317,2.0,2.1525022432438816,2.3166329535849712,2.4932788146821747,0.017294064678461386,0,collector,dry
3.0,69.45577280585233,414,7,0,0,12.950812468285909,1.0,3.215358543185417,3.4461768537451496,3.6935647293391023,0.016307746223367198,0,arterial,post_monsoon
3.0,43.02499371230164,706,8,1,0,15.430862991059097,2.0,3.2224231427283785,3.4613369702638126,3.7179641192531463,0.01682833488092968,0,local,dry
3.0,152.2678472459499,754,5,0,0,16.60617895421106,3.0,3.3965841493498043,3.8455946278714457,4.353961919284304,0.029393912311560844,1,arterial,pre_monsoon
3.0,76.64803785771102,447,7,2,0,15.351520596465193,0.0,3.323413527918797,3.6816924925178878,4.07859554509034,0.024176319349914332,1,collector,dry
2.0,86.66504103300043,404,9,0,2,14.069928144644969,1.0,2.1512243501077735,2.3138831022483064,2.488840836429736,0.017153112082366875,0,local,pre_monsoon
3.0,232.94522428435926,478,2,0,0,4.898933634902353,3.0,3.2840468786286623,3.594987967010219,3.93536967058917,0.021332664272710442,0,local,monsoon
4.0,81.1894854288197,268,7,0,1,6.5936703522705535,4.0,4.477147064210169,5.0,5.0,0.02664347848058638,1,local,post_monsoon
2.0,247.95086000989755,166,15,0,2,7.879108600997545,1.0,2.20734843357056,2.436193553593202,2.6887640121993255,0.023284060602507824,0,collector,monsoon
5.0,75.36241177409524,413,3,0,2,13.793101034037624,1.0,5.0,5.0,5.0,0.012895580260787302,0,collector,post_monsoon
3.0,166.847590878755,308,11,2,2,5.544975438047302,3.0,3.691671638440433,4.542813162021823,5.0,0.049599839803727605,1,local,monsoon
4.0,48.94815079784586,854,6,0,2,13.687611640839288,4.0,4.4360491266348925,4.919632963479548,5.0,0.02443674997086961,1,collector,dry
3.0,13.624689574113553,408,11,1,0,13.322346285663244,3.0,3.252845945460715,3.5270022483000716,3.8242649876712376,0.0190602373472467,0,collector,dry
4.0,270.1227262710866,591,4,1,2,3.0,2.0,4.639176358306716,5.0,5.0,0.03519510074462165,1,collector,monsoon
1.0,49.0904467898386,374,7,1,0,6.56198589116224,2.0,1.0532023862263908,1.1092352663529634,1.1682492294094073,0.01216836945908676,0,collector,post_monsoon
4.0,95.62301160255893,856,15,1,0,17.219377874283747,2.0,4.657606356665608,5.0,5.0,0.036153227741368664,1,collector,post_monsoon
1.0,10.600617219447088,461,6,1,0,15.487045741974566,3.0,1.0644735874062254,1.1331040182854792,1.2061592992487533,0.014685546742274007,0,collector,dry
4.0,21.528757464007185,251,9,0,1,7.748030014025329,3.0,4.2917315476876565,4.6047399193543725,4.940576895197469,0.016561357090310813,0,collector,dry
5.0,66.10085903795101,634,9,0,0,6.825695072927749,1.0,5.0,5.0,5.0,0.025302386165731147,0,highway,dry
2.0,75.61937583423637,551,1,1,0,3.0,0.0,2.1959540797593795,2.4111071602059315,2.6473403025956337,0.022049100465940063,0,collector,post_monsoon
2.0,71.18868241155356,740,8,2,1,19.356488438606572,2.0,2.318892810464286,2.6886319332114774,3.117324629954395,0.03512268163996191,1,arterial,post_monsoon
4.0,247.8397095336805,469,2,0,1,12.205271842155225,5.0,4.411821693029225,4.866042662770814,5.0,0.023128519666754447,1,collector,monsoon
2.0,105.99433768800242,521,9,0,0,21.418620276726003,2.0,2.2069641079334654,2.4353452868532783,2.6873598192550574,0.023242485775980412,0,collector,pre_monsoon
4.0,270.4941620032685,198,7,1,1,11.041644565138716,0.0,4.308848525730225,4.641543904421884,4.999927402420087,0.017505944158917132,0,highway,monsoon
1.0,96.8964267830474,667,2,0,0,13.412946494447928,1.0,1.0735662588036374,1.1525445120416384,1.2373328998972057,0.016701347521429766,0,local,pre_monsoon
1.0,67.84200699107706,512,2,2,1,16.456492357142977,2.0,1.130570096901424,1.278188744007695,1.4450819721710895,0.029049064118789995,0,local,dry
5.0,412.6455598114427,475,6,0,1,20.19421343090455,1.0,5.0,5.0,5.0,0.04395217558095878,0,local,monsoon
3.0,38.467183304243335,454,16,0,2,14.50510829242212,1.0,3.4111022763553263,3.878539579918829,4.41003172999845,0.030418894243815713,1,highway,dry
4.0,45.07901869481101,443,13,0,2,12.012036089691463,1.0,4.295806575230499,4.613488532948397,4.954663593647558,0.016786495901233458,0,arterial,dry
2.0,44.99386928122058,669,8,1,0,12.139788305576818,3.0,2.1877938881920396,2.3932210486052217,2.6179371916155243,0.02116164779495983,0,collector,post_monsoon
3.0,232.99901862994804,314,9,1,0,6.7708219889653245,2.0,3.3003784667888088,3.6308326746810824,3.99437399201022,0.022515533695771577,0,collector,monsoon
3.0,129.7151779898235,648,9,2,2,10.090585665671746,2.0,3.6687336486261484,4.486535528187243,5.0,0.04807448875507145,1,collector,pre_monsoon
3.0,271.2698316964202,178,4,1,1,12.256097423075447,0.0,3.2025378005865015,3.418749454728475,3.649558119834144,0.015360744740056664,0,local,monsoon
3.0,80.64838701267931,116,4,0,1,18.909469375508813,2.0,3.15235302501275,3.312443198102345,3.480663445240279,0.011625663512542848,0,collector,pre_monsoon
3.0,237.49103647758182,782,10,0,1,9.849784032593286,5.0,3.658418731150466,4.461342537477528,5.0,0.04738617396221801,1,collector,monsoon
3.0,332.2089202071373,295,4,1,1,17.313273227368928,1.0,3.6212258315974553,4.371092174476227,5.0,0.04489186861257434,1,collector,monsoon
2.0,235.35186289454245,521,12,0,0,11.590809943680703,2.0,2.318351396587078,2.6873765990286276,3.115141645756726,0.035066284615301015,1,collector,monsoon
4.0,341.4000564349908,446,1,0,1,18.21779279791219,5.0,4.406633048592147,4.854603706236131,5.0,0.02284762802309159,1,collector,monsoon
2.0,26.53071922200094,568,3,0,2,15.383612469864756,7.0,2.1527247008706216,2.3171118188692534,2.4940519235795477,0.017318595369251982,0,local,dry
3.0,62.590190817635325,510,12,0,0,15.045976814256761,0.0,3.3952360640589476,3.842542643562164,4.348779787035555,0.029298566974675668,1,collector,dry
2.0,127.28707622133754,708,5,0,0,16.894133299977643,0.0,2.246329921422919,2.522999057939949,2.833744137786172,0.0274723908752522,0,highway,pre_monsoon
3.0,37.46806882615004,214,6,1,1,16.165799556429793,5.0,3.144756224284424,3.2964972367252097,3.4555600678426694,0.011056294153438645,0,local,dry
4.0,301.943882421792,634,9,1,2,17.31906697851912,1.0,5.0,5.0,5.0,0.07691557480010687,1,collector,monsoon
2.0,38.801333534927515,489,11,2,2,22.658819796202827,3.0,2.208105053705588,2.4378639641000794,2.691529869688062,0.02336589255988952,0,arterial,dry
1.0,14.881766661320427,193,9,1,1,20.08447355674464,1.0,1.0661495572763695,1.1366748784805987,1.2118654184592614,0.01505809078676658,0,local,dry
1.0,125.57633650866799,394,8,1,1,14.332121170824813,3.0,1.1065077412773823,1.2243593815067744,1.3547631337428336,0.023896456244514946,0,local,pre_monsoon
3.0,99.04424315659435,179,10,0,2,9.791265706481733,4.0,3.2210568797848564,3.4584024742697848,3.7132370276038866,0.01672772358490407,0,collector,post_monsoon
4.0,37.469670088441596,165,8,1,0,13.832088948454125,3.0,4.172352708406898,4.352131780837594,4.539657205780368,0.009891938277662701,0,arterial,dry
1.0,422.73828124625595,412,11,1,2,3.0,3.0,1.2176533970812555,1.4826797954235216,1.805390089681192,0.04702132321273102,0,collector,monsoon
4.0,163.4101385275518,737,18,0,0,16.14493306250512,3.0,4.7144767131457055,5.0,5.0,0.03909156051145322,1,arterial,pre_monsoon
2.0,29.99201802258832,562,9,0,1,6.699834027131947,2.0,2.1602204231184112,2.333276138228944,2.5201953832885113,0.01814402467355414,0,highway,dry
3.0,82.25408129919222,759,3,0,2,17.61240637987253,1.0,3.3333562783771558,3.703754692865467,4.1153113196773194,0.02489044757918174,1,collector,pre_monsoon
5.0,263.1810340629591,515,11,0,1,21.901445168453584,6.0,5.0,5.0,5.0,0.03410136050969182,0,arterial,monsoon
2.0,347.08085287187794,809,6,1,0,4.745328286575455,4.0,2.493648550645534,3.1091415470682855,3.8765531562993214,0.05282104652793391,1,arterial,monsoon
3.0,107.50979560138666,789,8,1,2,11.748478018962064,4.0,3.7336379220524,4.6466840443292545,5.0,0.05237184452969611,1,local,post_monsoon
1.0,41.738001691016315,310,8,1,1,6.677935736662846,3.0,1.0707103196646566,1.146420588636391,1.227484354929014,0.016069614435852312,0,local,dry
1.0,28.359139197357756,514,4,1,0,3.3584501803175346,1.0,1.0552751830753426,1.1136057120146976,1.1751604716200572,0.012632828115124216,0,collector,dry
2.0,75.58982365929181,355,5,1,0,11.468391743980616,2.0,2.282012964081228,2.6037915841173964,2.970943075360748,0.03125775170040782,0,collector,post_monsoon
1.0,128.84804205330408,471,1,0,0,15.175835185492735,4.0,1.0754476445777235,1.1565876362277734,1.2438494491288756,0.017116806013286866,0,collector,pre_monsoon
3.0,390.4888434551415,831,6,1,0,15.772002146595222,2.0,3.6419329801275344,4.421225277246874,5.0,0.04628298351753171,1,collector,monsoon
3.0,207.26114331477038,371,9,1,1,12.769629062826722,2.0,3.475485944030911,4.026334182385479,4.664489285617307,0.03492449407214385,1,highway,monsoon
3.0,51.74316329783158,262,7,0,1,3.6788397169321847,1.0,3.159527068814826,3.327537099524535,3.5044811794777804,0.012162382886735766,0,collector,dry
2.0,317.5003985971199,275,5,1,2,12.61689381226652,2.0,2.4083178611142486,2.8999974600809546,3.4920578401494593,0.0443022712502557,1,arterial,monsoon
2.0,42.16506005874555,420,8,1,1,4.537259918772316,3.0,2.125461842094844,2.2587940211006043,2.4004902505006553,0.014297699827667668,0,collector,dry
3.0,39.87402973998485,1249,3,1,0,4.865058709710684,3.0,3.2062002864433046,3.4265734255963762,3.6620935662220386,0.01563156960988732,0,arterial,dry
5.0,47.305138887603086,794,2,0,0,7.015900558717202,0.0,5.0,5.0,5.0,0.015014869659220224,0,collector,dry
1.0,101.22184575712619,50,9,2,0,17.2490559568921,2.0,1.1166682349124746,1.2469479468625415,1.3924271628507283,0.026082556256358348,0,collector,post_monsoon
4.0,52.937571000529644,492,9,0,2,14.726276728407719,1.0,4.340586164218304,4.710172062250843,5.0,0.019249775416762174,1,arterial,dry
3.0,295.54463932041824,374,9,1,0,13.612953489413004,2.0,3.516564035593598,4.122074205476777,4.831845967675897,0.0377658239834275,1,local,monsoon
3.0,59.978977095930276,697,5,0,1,7.686929095815826,0.0,3.3520027248260558,3.7453074224137684,4.184760228414067,0.026225318792521563,1,collector,post_monsoon
3.0,367.25259945961193,264,11,1,1,10.061123082243036,3.0,3.6003522529280962,4.32084544838814,5.0,0.043483386716423926,1,arterial,monsoon
1.0,281.20829123140913,292,2,0,2,5.149387469214688,1.0,1.074030473021228,1.1535414569782025,1.2389386766878954,0.01680390983156076,0,collector,monsoon
1.0,109.47141773585736,385,5,0,0,18.821506634460484,1.0,1.1038919755105192,1.2185774935965166,1.3451779167189155,0.02333116644967321,0,collector,pre_monsoon
3.0,29.51660356255244,361,9,1,0,22.986290037851457,6.0,3.208046026486171,3.430519769351236,3.668421771616496,0.015767964168927687,0,arterial,dry
2.0,154.54545437799004,630,10,2,0,14.782992070365628,3.0,2.400775338503002,2.881861112982102,3.459350544519122,0.043538210548391375,1,arterial,pre_monsoon
5.0,357.10443294464807,433,3,2,0,15.658771055051805,1.0,5.0,5.0,5.0,0.038361340693377724,0,arterial,monsoon
3.0,27.475469737510032,700,15,2,1,11.205199303943154,3.0,3.4906064145592346,4.061444380454025,4.725634602262792,0.035973341173236875,1,collector,post_monsoon
1.0,43.43206661431752,337,6,1,1,3.9027381817081803,0.0,1.0766586624470027,1.1591938754221687,1.2480561274287896,0.017383935304786834,0,arterial,post_monsoon
4.0,82.15832546967907,673,7,1,1,7.780176046864036,3.0,4.29478253022401,4.611289245479338,4.95112112332363,0.01672993444656426,0,arterial,post_monsoon
2.0,61.892310905402994,268,10,0,0,9.673077255332469,1.0,2.2299519962980816,2.486342952896899,2.7722127156470533,0.025719521258921182,0,local,post_monsoon
